Address,City,State,Zip Code,,Year,Owner Info,Land/Imp/Tot,Exemption,Assessed
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,2000,"KIMBER PETROLEUM CORP., 333 MAIN ST. P.O. BOX 700, MADISON, N.J.07940","$91,300/$112,200/$203,500",$0,"$203,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1999,"KIMBER PETROLEUM CORP., 333 MAIN ST. P.O. BOX 700, MADISON, N.J.07940","$91,300/$112,200/$203,500",$0,"$203,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1998,"KIMBER PETROLEUM CORP., 333 MAIN ST. P.O. BOX 700, MADISON, N.J.07940","$91,300/$112,200/$203,500",$0,"$203,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1997,"KIMBER PETROLEUM CORP., 333 MAIN ST. P.O. BOX 700, MADISON, N.J.07940","$91,300/$112,200/$203,500",$0,"$203,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1996,"KIMBER PETROLEUM CORP., 333 MAIN ST. P.O. BOX 700, MADISON, N.J.07940","$91,300/$112,200/$203,500",$0,"$203,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1995,"EVANS, DAVID J. & CHRISTINE M., STRADACHERSTRASSE 84, 8320 FEHRALTORJ,SWITZLAND00000","$92,200/$116,300/$208,500",$0,"$208,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1994,"EVANS, DAVID J. & CHRISTINE M., 36 HALF MILE ROAD, RED BANK, N J07701","$92,200/$116,300/$208,500",$0,"$208,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1993,"EVANS, DAVID J. & CHRISTINE M., 36 HALF MILE ROAD, RED BANK, N J07701","$92,200/$110,200/$202,400",$0,"$202,400"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1992,"EVANS, DAVID J. & CHRISTINE M., 36 HALF MILE ROAD, RED BANK, N J07701","$92,200/$110,200/$202,400",$0,"$202,400"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1990,"EVANS, DAVID J. & CHRISTINE M., 36 HALF MILE ROAD, RED BANK, N J07701","$35,900/$69,600/$105,500",$0,"$105,500"
549 RT 36,MIDDLETOWN,NJ,07748,Middletown,1989,"EVANS, DAVID J. & CHRISTINE M., 36 HALF MILE ROAD, RED BANK, N J07701","$35,900/$69,600/$105,500",$0,"$105,500"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2025,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$416,000/$279,600/$695,600",$0,"$695,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2024,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$279,600/$605,400",$0,"$605,400"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2023,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$329,100/$654,900",$0,"$654,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2022,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$280,100/$605,900",$0,"$605,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2021,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$205,200/$531,000",$0,"$531,000"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2020,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$243,100/$568,900",$0,"$568,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2019,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$250,100/$575,900",$0,"$575,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2018,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$171,100/$496,900",$0,"$496,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2017,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$146,100/$471,900",$0,"$471,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2016,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$151,100/$476,900",$0,"$476,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2015,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$325,800/$176,100/$501,900",$0,"$501,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2014,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$362,000/$176,100/$538,100",$0,"$538,100"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2013,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$362,000/$176,100/$538,100",$0,"$538,100"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2012,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$362,000/$176,100/$538,100",$0,"$538,100"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2011,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$362,000/$176,100/$538,100",$0,"$538,100"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2010,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$362,000/$176,100/$538,100",$0,"$538,100"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2009,"ALKOC, S & E C/O SINGIN OIL INC, 473 PRINCETON AVE, BRICK, NJ 08724","$362,000/$176,100/$538,100",$0,"$538,100"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2008,"ALKOC, S & E C/O SINGIN OIL INC, 635 DUQUESNE BLVD, BRICK, NJ 08723","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2007,"ALKOC, S & E C/O SINGIN OIL INC, 635 DUQUESNE BLVD, BRICK, NJ 08724","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2006,"ALKOC, S & E C/O SINGIN OIL INC, 635 DUQUESNE BLVD, BRICK, NJ 08724","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2005,"ALKOC, S & E C/O SINGIN OIL INC, 635 DUQUESNE BLVD, BRICK, NJ08723","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2004,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2003,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2002,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2001,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,2000,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1999,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1998,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1997,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1996,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1995,"ALKOC, SULEYMAN & ELMAS, 82 CANNON BLVD, JACKSON, NJ08527","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1994,"WALNOCK, RICHARD E & WENDY J, 149 LOWER MAIN STREET, ABERDEDEN, N.J.07747","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1993,"WALNOCK, RICHARD E & WENDY J, 149 LOWER MAIN STREET, ABERDEDEN, N.J.07747","$110,800/$88,800/$199,600",$0,"$199,600"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1992,"WALNOCK, RICHARD E & WENDY J, 149 LOWER MAIN STREET, ABERDEDEN, N.J.07747","$122,200/$106,300/$228,500",$0,"$228,500"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1991,"WALNOCK, RICHARD E & WENDY J, 149 LOWER MAIN STREET, ABERDEDEN, N.J.07747","$122,200/$106,300/$228,500",$0,"$228,500"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1990,"WALNOCK, RICHARD E & WENDY J, 71 ATLANTIC AVE, ABERDEDEN, N.J.07747","$41,400/$49,500/$90,900",$0,"$90,900"
149 LOWER MAIN ST,ABERDEEN,NJ,07747,Aberdeen,1989,"WALNOCK, RICHARD E & WENDY J, 71 ATLANTIC AVE, ABERDEDEN, N.J.07747","$41,400/$49,500/$90,900",$0,"$90,900"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2025,"DANNY REALTY, LLC, 230 MAIN STREET, MADISON, NJ 07940","$1,231,700/$200,000/$1,431,700",$0,"$1,431,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2024,"DANNY REALTY, LLC, 230 MAIN STREET, MADISON, NJ 07940","$1,149,600/$200,000/$1,349,600",$0,"$1,349,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2023,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$1,131,600/$249,700/$1,381,300",$0,"$1,381,300"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2022,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$1,068,800/$249,700/$1,318,500",$0,"$1,318,500"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2021,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$1,026,900/$249,700/$1,276,600",$0,"$1,276,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2020,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$1,019,900/$249,700/$1,269,600",$0,"$1,269,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2019,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$1,005,900/$249,700/$1,255,600",$0,"$1,255,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2018,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$978,000/$249,700/$1,227,700",$0,"$1,227,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2017,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$950,000/$249,700/$1,199,700",$0,"$1,199,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2016,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$955,200/$249,700/$1,204,900",$0,"$1,204,900"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2015,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$940,900/$249,700/$1,190,600",$0,"$1,190,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2014,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$855,400/$249,700/$1,105,100",$0,"$1,105,100"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2013,"HAZLET SERVICES INC., 3328 HIGHWAY 35, HAZLET, NJ 07730","$855,400/$249,700/$1,105,100",$0,"$1,105,100"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2012,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS 77001","$997,900/$249,700/$1,247,600",$0,"$1,247,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2011,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS 77001","$997,900/$249,700/$1,247,600",$0,"$1,247,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2010,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS 77001","$997,900/$249,700/$1,247,600",$0,"$1,247,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2009,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS 77001","$997,900/$249,700/$1,247,600",$0,"$1,247,600"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2008,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS 77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2007,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS 77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2006,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS 77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2005,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2004,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2003,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2002,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2001,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,2000,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1999,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1998,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1997,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1996,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1995,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$216,800/$459,700",$0,"$459,700"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1994,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$242,900/$0/$242,900",$0,"$242,900"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1993,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$128,800/$85,400/$214,200",$0,"$214,200"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1992,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$128,800/$85,400/$214,200",$0,"$214,200"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1991,"EXXON CORPORATION, P.O.BOX 53, HOUSTON, TEXAS77001","$128,800/$85,400/$214,200",$0,"$214,200"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1990,"EXXON CORPORATION, P.O. BOX 4415, HOUSTON, TEXAS77210","$128,800/$85,400/$214,200",$0,"$214,200"
3328 RT 35,HAZLET,NJ,07730,Hazlet,1989,"CASRIEL, CARL, %EXXON CORP PO BOX 53, HOUSTON, TEXAS77001","$128,800/$85,400/$214,200",$0,"$214,200"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2025,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$1,395,200/$840,100/$2,235,300",$0,"$2,235,300"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2024,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$1,308,000/$822,300/$2,130,300",$0,"$2,130,300"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2023,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$981,000/$794,200/$1,775,200",$0,"$1,775,200"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2022,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$725,600/$1,597,600",$0,"$1,597,600"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2021,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$683,400/$1,555,400",$0,"$1,555,400"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2020,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$676,900/$1,548,900",$0,"$1,548,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2019,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$671,700/$1,543,700",$0,"$1,543,700"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2018,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2017,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2016,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2015,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2014,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2013,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2012,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2011,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2010,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2009,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$872,000/$669,900/$1,541,900",$0,"$1,541,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2008,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2007,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2006,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ 07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2005,"GRIGNARD, E. ETIENNE II & KELLY J., 51 HUBBARD AVENUE, RED BANK, NJ07701","$63,100/$126,000/$189,100",$0,"$189,100"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2005,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2004,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSDALE ROAD, COLTS NECK, NJ07722","$63,100/$126,000/$189,100",$0,"$189,100"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2004,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2003,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSDALE ROAD, COLTS NECK, NJ07722","$63,100/$126,000/$189,100",$0,"$189,100"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2003,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2002,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSDALE ROAD, COLTS NECK, NJ07722","$63,100/$126,000/$189,100",$0,"$189,100"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2002,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2001,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2001,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSDALE ROAD, COLTS NECK, NJ07722","$63,100/$126,000/$189,100",$0,"$189,100"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2000,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,2000,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSDALE ROAD, COLTS NECK, NJ07722","$63,100/$57,900/$121,000",$0,"$121,000"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1999,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSDALE ROAD, COLTS NECK, NJ07722","$63,100/$57,900/$121,000",$0,"$121,000"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1999,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1998,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1998,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSDALE ROAD, COLTS NECK, NJ07722","$63,100/$57,900/$121,000",$0,"$121,000"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1997,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1997,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSIDE RD, COLTS NECK, NJ07722","$63,100/$57,900/$121,000",$0,"$121,000"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1996,"GEBHARDT,BARBARA G.&LAMKEN,WAYNE H., 73 HILLSIDE RD, COLTS NECK, NJ07722","$63,100/$57,900/$121,000",$0,"$121,000"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1996,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, NJ07728","$271,200/$440,700/$711,900",$0,"$711,900"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1995,"SCHMITT,L. EST.%M. WAWIZANKIEWICZ, R.D.2 BOX 55., EGG HARBOR CITY,NJ08215","$92,400/$87,300/$179,700",$0,"$179,700"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1995,"MONMOUTH COUNTY LEASING CORP, 185 RAILROAD AV, BELFORD, N.J.07718","$271,200/$506,400/$777,600",$0,"$777,600"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1994,"MONMOUTH COUNTY LEASING CORP, 185 RAILROAD AV, BELFORD, N.J.07718","$271,200/$506,400/$777,600",$0,"$777,600"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1994,"SCHMITT,L. EST.%M. WAWIZANKIEWICZ, R.D.2 BOX 55., EGG HARBOR CITY,NJ08215","$92,400/$87,300/$179,700",$0,"$179,700"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1993,"SCHMITT,L. EST.%M. WAWIZANKIEWICZ, R.D.2 BOX 55., EGG HARBOR CITY,NJ08215","$92,400/$87,300/$179,700",$0,"$179,700"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1993,"MONMOUTH COUNTY LEASING CORP, 185 RAILROAD AV, BELFORD, N.J.07718","$271,200/$506,400/$777,600",$0,"$777,600"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1992,"MONMOUTH COUNTY LEASING CORP, 262 HIGHWAY 35, BELFORD, N.J.07718","$271,200/$333,300/$604,500",$0,"$604,500"
218 EAST RD,MIDDLETOWN,NJ,07728,Middletown,1992,"SCHMITT,L. EST.%M. WAWIZANKIEWICZ, R.D.2 BOX 55., EGG HARBOR CITY,NJ08215","$92,400/$87,300/$179,700",$0,"$179,700"
